0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
14230681955555738,IRT1ARAM0001,آرام,صندوق س شاخصي آرام مفيد,120454,10780,10720,10620,617,1937294,20773664150,10620,10910,10800,,1,2490,1,68,11880.00,9720.00,2000000000,305
14231831499205396,IRO1SSNR0001,سنير,سيمان‌ سفيد ني‌ريز,120459,33240,31210,30890,1255,1941997,60609533340,30890,33240,32510,1343,461396,3445,1,53,34130.00,30890.00,230000000,300
14312030900097668,IRO3PGPZ0001,غگلپا,شير پاستوريزه پگاه گلپايگان,120502,46000,45150,46100,289,201910,9203259250,44500,46500,44450,2808,337458,2927,2,42,47100.00,41800.00,169000000,303
14398278072324784,IRO1GHEG0001,قهكمت,قندهكمتان‌,114314,7520,7670,7440,97,488659,3659392560,7410,7700,7730,721,1940492,2915,1,38,8110.00,7350.00,2845343000,300
14617104402836487,IRO1SEIL0001,سيلام,سيمان‌ ايلام‌,115949,7600,7660,7580,164,2945524,22554516710,7580,8060,7970,346,1882058,3032,1,53,8360.00,7580.00,1200000000,300
14744445176220774,IRO1BEKA0001,ثبهساز,بهساز كاشانه تهران,120459,1500,1501,1481,1391,7688394,11546147789,1471,1534,1498,234,10013351,3262,1,70,1572.00,1424.00,20130787000,300
14800142337291217,IRO3FAYZ0001,فولاي,صنايع فولاد آلياژي يزد,120458,10500,10090,10020,646,3764555,37968366830,9980,10500,10360,1294,1,4085,2,27,10980.00,9740.00,560000000,303
14916489896692147,IRO3MAHZ0001,زملارد,كشاورزي و دامپروري ملارد شير,120406,13580,12930,12780,1432,1744266,22549054150,12780,13580,13450,0,1115242,3409,2,01,14120.00,12780.00,800000000,303
14957056743925737,IRO1LENT0001,خلنت,لنت‌ ترمزايران‌,115920,33960,34500,34600,417,562795,19418785490,33500,34600,32960,1372,455097,3202,1,34,34600.00,31320.00,300000000,300
14985138705106402,IRO7THDP0001,دتهران‌,داروسازي‌ تهران‌ دارو,61130,0,18983,18983,0,0,0,0,0,18983,3954,1,1552,4,43,19360.00,18610.00,60000000,309
15039949673085566,IRO1AYEG0001,پرديس,سرمايه گذاري پرديس,120423,2961,2989,2961,243,3420332,10232005587,2950,3020,2984,890,5026810,2850,1,56,3163.00,2805.00,2300000000,300
15124889255100138,IRT3VC010001,رويش,ص.س.جسورانه رويش لوتوس,61133,0,1960215,1960215,0,0,0,0,0,1960215,,1,1803,2,68,2156236.00,1764194.00,500000,305
15259343650667588,IRO1GGAZ0001,قزوين,كارخانجات‌ قند قزوين‌,120211,4960,4917,4838,188,1012045,4950792887,4801,5081,4930,544,3042596,2816,1,38,5176.00,4684.00,2069445000,300
15282093177363578,IRO7OECP0001,شساخت,مهندسي و ساختمان صنايع نفت,120049,47200,48000,47150,128,147575,6959316450,47050,47900,48150,2798,1007617,3142,4,11,49550.00,46750.00,2519041764,309
15451317146134956,IRT1OMEL0001,افق ملت,صندوق س در سهام افق ملت,120442,158270,156420,155000,41,86856,13586411520,155000,158270,158270,,1,2845,1,68,174090.00,142450.00,50000000,305
15472396110662150,IRO1SKER0001,سكرما,سيمان‌ كرمان‌,115855,13410,13450,13050,107,338874,4512022900,13050,13720,13510,1850,1110289,4985,1,53,14320.00,12700.00,1500000000,300
15494954332657697,IRT1HOMA0001,هماي,صندوق س هماي آگاه-ثابت,120502,10023,10024,10023,3718,95793969,960216411896,10022,10024,10013,,1,2534,1,68,11014.00,9012.00,4000000000,305
15521712617204216,IRO1SFKZ0001,سفارس,سيمان فارس و خوزستان,120500,19420,18610,18480,774,3551556,66101124320,18300,19420,19290,3539,2250000,5060,1,53,20440.00,18140.00,5625000000,300
15726796686853780,IRO3OSHZ0001,ثعمرا,عمران و توسعه شاهد,120505,7470,7670,7420,481,2678464,20544544380,7420,8000,7740,1005,1937985,3777,2,70,8200.00,7280.00,1300000000,303
15917865009187760,IRO3IOMZ0001,ماديرا,صنايع ماديران,120408,3167,3167,3108,1368,17785476,56326285129,3085,3202,3050,138,1,4212,2,26,3202.00,2898.00,14200000000,303
15930821245168534,IRO7KACP0001,سكارون,سيمان كارون,120430,46800,46150,46900,114,94477,4430751300,46800,46900,45550,2137,219539,3060,4,53,46900.00,44200.00,208833333,309
15949743338644220,IRO1SURO0001,ساروم,سيمان‌اروميه‌,120405,30780,29160,29200,575,1906524,55595034590,28890,31450,30730,4499,488122,3633,1,53,32570.00,28890.00,1000000000,300
16040900750729921,IRT3KAAF0001,كامياب,صندوق س. كامياب آشنا-د,120443,12341,12341,12340,707,18317911,226055508371,12340,12341,12327,,1,2267,2,68,13559.00,11095.00,400000000,305
16056283141617755,IRT1KRIN0001,كارين,صندوق س نگين سامان-ثابت,120430,10023,10023,10024,293,6886848,69024069099,10022,10026,10007,,1,1930,1,68,11007.00,9007.00,6000000000,305
16315910303613772,IRO7IKDP0001,خاور,ايران خودرو ديزل,120342,1791,1761,1791,354,14469358,25914620178,1791,1791,1739,166,34544340,5882,4,34,1791.00,1687.00,86360849000,309
16369313804633525,IRO1HJPT0001,حپترو,حمل و نقل پتروشيمي( سهامي عام,120454,33980,35960,36570,586,1859020,66856789630,33310,36590,34850,252,430416,3588,1,60,36590.00,33110.00,200000000,300
16405556680571453,IRO1KCHI0001,كخاك,صنايع‌خاك‌چيني‌ايران‌,120049,13960,13660,13340,232,695318,9297379650,13250,13960,13940,1262,1400000,2769,1,54,14630.00,13250.00,3500000000,300
16410724132711490,IRO3GFRZ0001,غفارس,شير پاستوريزه پگاه فارس,120402,5420,5550,5510,160,1169206,6493140890,5390,5650,5420,159,1,2866,2,42,5690.00,5150.00,1159804916,303
16422980660132735,IRO3LPCZ0001,لطيف,محصولات كاغذي لطيف,120456,40450,39650,39750,679,287704,11410152300,39300,40450,39650,4179,1,3314,2,21,41600.00,37700.00,200000000,303
16553062355259729,IRO7MILP0001,بميلا,توسعه بازرگاني آهن وفولادميلاد,115827,12840,12810,12790,270,5915717,75776622840,12790,13450,13180,-66,758726,3317,4,46,13570.00,12790.00,1135000000,309
16693610252404739,IRO3SLVZ0001,ثالوند,سرمايه گذاري مسكن الوند,120027,6860,7190,7200,643,8268569,59462898220,6860,7200,6800,493,1,3074,2,70,7200.00,6400.00,800000000,303
16959429956899455,IRO1AMLH0001,شاملا,معدني‌ املاح‌  ايران‌,120436,10800,10590,10440,339,1109550,11652642760,10420,10800,10960,1380,1368613,2873,1,44,11500.00,10420.00,2700000000,300
17059960254855208,IRO1BENN0001,غبهنوش,بهنوش‌ ايران‌,120410,58850,57990,58140,170,191763,11121747350,57700,58850,57970,3598,258755,2970,1,42,60860.00,55080.00,360000000,300
17226661368470120,IRT1SEPR0001,سپر,صندوق س سپر سرمايه بيدار- ثابت,120435,14774,14776,14776,211,4124364,60939624923,14774,14777,14763,,1,1998,1,68,16239.00,13287.00,1500000000,305
17269972595370241,IRO7ATSP0001,وآتوس,س.آرين توسكا قيمت اسمي 350ريال,120418,24150,24800,24150,5,15580,376257000,24150,24150,24850,40,300000,2578,4,56,25550.00,24150.00,60000000,309
17284166795866794,IRO7VHYP0001,واحيا,م .صنايع و معادن احياء سپاهان,120442,20050,19950,19900,523,9368455,187089808950,19900,20500,20500,1325,3200000,3502,4,56,21100.00,19900.00,8000000000,309
17330546482145553,IRO1MHKM0001,خمهر,مهركام‌پارس‌,120434,1885,1949,1920,874,24990385,48697285414,1885,1980,1891,70,7932311,3509,1,34,1985.00,1797.00,6627718566,300
17528249960294496,IRO1TMEL0001,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,115915,4235,4230,4209,173,1079161,4557731698,4200,4300,4233,1509,3543586,4769,1,56,4486.00,3980.00,8000000000,300
17617474823279712,IRO3ASPZ0001,آ س پ,آ.س.پ,120502,4970,5290,5320,829,10245219,54206658910,4970,5320,5020,82,1,3600,2,70,5320.00,4720.00,1000000000,303
17758788623651072,IRT3VC020001,آتي1,ص.س.ج. يكم آرمان آتي,61133,0,2000000,2000000,0,0,0,0,0,2000000,,1,1653,2,68,2200000.00,1800000.00,100000,305
17800036702302776,IRO1BSTE0001,ثاخت,بين‌المللي‌توسعه‌ساختمان,120505,2630,2637,2571,2329,67176755,177127127662,2556,2670,2543,212,5898545,4530,1,70,2670.00,2416.00,9000000000,300
17834623106317041,IRO1MNSR0001,خنصير,مهندسي‌نصيرماشين‌,120436,14500,14360,14170,1136,5232894,75143675340,13850,14600,13960,233,1074499,3936,1,34,14650.00,13270.00,1230524420,300
17914401175772326,IRT1AHRM0001,اهرم,صندوق س سهامي كاريزما- اهرمي,120440,12410,12360,12230,688,7788547,96294087700,12170,12720,12510,,1,3255,1,68,13760.00,11260.00,1000000000,305
17933573078185644,IRO7BHEP0001,آينده,بازرگاني آينده سازان بهشت پارس,111940,13810,14190,13810,20,73778,1018874180,13810,13810,14230,2089,702741,3087,4,01,14650.00,13810.00,417831000,309
17939384202383793,IRO3CGRZ0001,ثغرب,شركت سرمايه گذاري مسكن شمالغرب,120324,7300,7530,7600,655,7038903,52986209440,7290,7610,7180,179,1,3855,2,70,7610.00,6750.00,1200000000,303
18004480270695404,IRO1ALMR0001,فمراد,آلومراد,120228,39400,39390,39400,829,2561663,100905004950,38600,39400,37530,970,399680,5121,1,27,39400.00,35660.00,200000000,300
18007109712724189,IRT3AVAF0001,آوا,صندوق س.سهام آواي معيار-س,120412,8123,8291,8310,90,392425,3253724876,8123,8350,8239,,1,2632,2,68,9062.00,7416.00,100000000,305
18027801615184692,IRO1CHML0001,كچاد,معدني‌وصنعتي‌چادرملو,120503,15700,15820,15600,888,2600887,40778683720,15500,15890,15890,2057,7551919,3828,1,13,16840.00,14940.00,119000000000,300
18063426072758458,IRO1SBAH0001,وبهمن,سرمايه‌گذاري‌بهمن‌,120432,15500,15200,14940,198,389728,5904679930,14730,15690,15220,2305,1100000,2857,1,56,16130.00,14310.00,2750000000,300
18093681647131179,IRO3DTDZ0001,دتوليد,داروسازي توليد دارو,120401,8310,7990,7940,340,2133200,17037425100,7900,8310,8120,49,1,3192,2,43,8600.00,7640.00,850000000,303
18303237082155264,IRO1FTIR0001,دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,115936,17370,16690,16460,110,298575,5069534400,16400,17370,16550,2289,906344,3534,1,43,17370.00,15730.00,1400000000,300
18401147983387689,IRO1MINO0001,غپينو,پارس‌ مينو,120455,2337,2313,2300,771,14786010,34197369298,2255,2419,2315,129,6479482,3856,1,42,2453.00,2177.00,9000000000,300
18568733593280948,IRO1TOOM0001,ثاميد,توسعه و عمران اميد,120446,1530,1531,1534,1625,14885656,22786756080,1505,1559,1520,472,14126800,3327,1,70,1596.00,1444.00,35317000000,300
18599703143458101,IRO1OMID0001,اميد,تامين سرمايه اميد,120219,5700,5700,5700,97,1440340,8213275660,5700,5730,5700,326,6080000,2671,1,67,5980.00,5420.00,15200000000,300
18865325633315847,IRT1KATM0001,خاتم,صندوق س خاتم ايساتيس پويا-ثابت,120041,13761,13761,13761,133,2653982,36521283368,13760,13762,13748,,1,2058,1,68,15122.00,12374.00,500000000,305
18883380772506226,IRO3ZNDZ0001,ثرود,سرمايه‌گذاري مسكن زاينده رود,120406,7860,7740,7550,875,5775716,44712514640,7500,8100,7970,447,1,3989,2,70,8440.00,7500.00,500000000,303
18919451747622263,IRT3VC110001,ويسرو,ص.ج.سرو رشد پايداريكم 20%تاديه,61133,0,200000,200000,0,0,0,0,0,200000,,1,1716,2,68,220000.00,192000.00,1600000,305
19040514831923530,IRO1NORI0001,نوري,پتروشيمي نوري,120501,116900,117780,117000,3231,2061829,242837686190,115710,118390,118180,14616,846167,7427,1,44,124080.00,112280.00,9000000000,300
19257295292088310,IRO1INDM0001,خكمك,كمك‌فنرايندامين‌,120223,19240,19360,19400,313,820647,15885084180,19010,19600,18990,8,789889,3399,1,34,19930.00,18050.00,320857300,300
19298748452450329,IRO1TRIR0001,تايرا,تراكتورسازي‌ايران‌,120403,17410,17480,17130,160,503084,8850707280,17130,18000,17410,2030,1280000,2955,1,29,18450.00,16370.00,3200000000,300
19310456400689867,IRO7IEIP0001,خبازرس,بازرسي مهندسي و صنعتي ايران,115455,15820,15480,15820,45,174473,2760162860,15820,15820,15360,259,651042,3354,4,71,15820.00,14900.00,150000000,309
19348717261145458,IRO3HAIZ0001,وهامون,سرمايه گذاري هامون صبا,120501,1864,1837,1817,927,3714894,6824269799,1812,1869,1835,599,1,3064,2,56,1945.00,1725.00,5000000000,303
19367527798307032,IRO7ALTP0001,فالوم,آلومتك‌,120428,14440,14070,14010,202,749794,10546937390,13800,14440,14140,448,707214,2915,4,27,14560.00,13720.00,750000000,309
19471788163911687,IRO1NSPS0001,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,120445,4448,4704,4673,741,18552255,87270562549,4448,4731,4506,487,3328895,3670,1,54,4731.00,4281.00,1619519000,300
19839750988634567,IRO7KARP0001,وآفري,بيمه كارآفرين,115814,3620,3716,3621,41,391989,1438743467,3610,3721,3721,347,3801600,2381,4,66,3832.00,3610.00,9504000000,309
20024911381434086,IRO1KIMI0001,دكيمي,كيميدارو,120349,20000,20580,20600,156,645038,13303227690,20000,21000,20250,2625,740741,2701,1,43,21460.00,19040.00,576000000,300
20034264486679145,IRO7SASP0001,سجام,مجتمع سيمان غرب آسيا,120432,2260,2264,2236,224,3193410,7219360664,2221,2315,2272,123,4401409,3052,4,53,2340.00,2204.00,6668943950,309
20411759370751096,IRO1KNRZ0001,كنور,توسعه معدني و صنعتي صبانور,120354,18160,18190,18200,440,3880008,70636123330,18000,18570,18150,2196,5108409,3408,1,13,19050.00,17250.00,12771022000,300
20487994977117557,IRO1SHAD0001,غشهد,شهد ايران ‌,120452,5560,5460,5450,230,1415884,7720689740,5220,5560,5460,623,2747253,3066,1,42,5730.00,5190.00,819175360,300
20560887114747719,IRO1PSER0001,كسرام,پارس‌ سرام‌,120351,6500,6620,6670,446,3936154,26070433020,6450,6690,6380,59,2351097,3564,1,54,6690.00,6070.00,981249156,300
20562694899904339,IRO1PRDZ0001,شپديس,پتروشيمي پرديس,120506,165990,162380,158570,1835,504466,81562882710,158550,165990,165990,28070,602446,3958,1,44,175940.00,156040.00,6000000000,300
20865316761157979,IRO1MARK0001,فاراك,ماشين‌ سازي‌ اراك‌,120505,1452,1474,1457,991,40107840,59117534142,1452,1500,1469,88,10211028,5510,1,28,1542.00,1396.00,20637727632,300
20926459161497908,IRO3PMTZ0001,ثتران,سرمايه گذاري مسكن تهران,120456,2980,2966,2936,349,4886662,14493724692,2910,3020,2882,160,1,3421,2,70,3026.00,2738.00,1800000000,303
20946530370469828,IRO1LZIN0001,وليز,ليزينگ‌ايران‌,120503,1476,1535,1572,277,5611458,8639705849,1476,1600,1528,-203,9816754,2839,1,58,1604.00,1452.00,4000000000,300
20966291817819448,IRO7LSDP0001,فسديد,لوله‌وتجهيزات‌ سديد - ورشكسته,115751,55250,54950,55250,15,20352,1124448000,55250,55250,54750,-10614,45663,2592,4,27,55250.00,54250.00,97800000,309
21096748051392414,IRO3GHIZ0001,سغدير,توسعه سرمايه و صنعت غدير,115941,15780,15260,15240,119,724787,11075930330,15210,15800,15230,1182,1340000,2577,2,53,15990.00,14470.00,3350000000,303
21432551703060846,IRO3RPAZ0001,حآفرين,ريل پرداز نو آفرين,120117,3700,3600,3600,145,1828302,6581633810,3511,3700,3614,443,1,3106,2,60,3794.00,3434.00,7428000000,303
21772258644715569,IRO1PGDR0001,شغدير,پتروشيمي غدير,120457,81070,79020,77790,1253,904102,71443526380,77780,81080,81190,15189,520000,4096,1,44,85240.00,77140.00,1300000000,300
22002589755112021,IRT3IBEF0001,رماس,صندوق س.راهبرد ممتازابن سينا-س,115954,10050,10525,10516,42,75228,791804594,10050,10674,10618,,1,1853,2,68,11679.00,9557.00,100000000,305
22086876724551482,IRO1MOTJ0001,بموتو,موتوژن‌,120505,3099,3007,2969,2141,28027484,84265344779,2965,3149,3154,378,5715360,4382,1,31,3343.00,2965.00,14288400000,300
22087269603540841,IRO1BPST0001,وپست,پست بانك ايران,120503,4200,4397,4453,1723,61909936,272201429789,4140,4454,4242,738,6556334,4190,1,57,4454.00,4030.00,16390836000,300
22255783119783047,IRO1DRZK0001,درازك,دارويي‌ رازك‌,120443,15350,15530,14670,36,455791,6969461200,14590,15350,15750,1475,952381,4484,1,43,16110.00,14590.00,2100000000,300
22260326095996531,IRO1HTOK0001,حتوكا,حمل‌ونقل‌توكا,120409,20000,20300,20030,315,1500697,30461035830,19620,20630,19660,1620,762970,3429,1,60,20640.00,18680.00,330000000,300
22275596386264204,IRO3BKSZ0001,كوثر,بيمه كوثر,120445,4178,4147,4100,492,7487551,31053943626,4043,4199,4007,463,6754013,3585,2,66,4207.00,3807.00,16885030620,303
22276798221643766,IRO7PGOP0001,تفارس,تامين سرمايه خليج فارس,120503,5110,5170,5250,8040,145198464,751212812630,4970,5250,5099,55,2000000,6450,4,67,5250.00,4950.00,5000000000,309
22299894048845903,IRO1GCOZ0001,غگل,گلوكوزان‌,120502,5280,5270,5170,2150,21122779,111389466920,5150,5400,5210,370,2879079,5743,1,42,5470.00,4950.00,6106824000,300
22308305646551497,IRO7TPOP0001,تپولا,مهندسي مرآت پولاد,120339,12020,12300,12280,106,127574,1556470630,12000,12400,12320,-301,629850,2923,4,74,12680.00,11960.00,125970000,309
22382156782768756,IRO1KGND0001,بكام,كارخانجات توليدي شهيد قندي,120429,1847,1843,1851,1311,36264427,66848054038,1777,1851,1747,40,8586148,3395,1,31,1851.00,1643.00,10040103639,300
22427604495160869,IRO7NMTP0001,تمحركه,ماشين سازي نيرو محركه,110947,13340,13600,13340,6,10105,134800700,13340,13340,13610,-119,367377,2272,4,29,13880.00,13340.00,121843000,309
22490169030401337,IRO3ANIZ0001,وآوا,سرمايه گذاري آوا نوين,120421,2621,2513,2481,376,3486183,8759310866,2453,2621,2583,-543,1,3272,2,56,2737.00,2429.00,1320000000,303
22560050433388046,IRO1PTAP0001,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,120501,16670,16340,16010,841,4527761,73017561510,15990,16670,16710,1934,7181329,4640,1,44,17540.00,15880.00,81500000000,300
22667016906590506,IRO1NBEH0001,شبهرن,نفت‌ بهران‌,120503,15000,15010,14970,478,2336463,34990209280,14900,15150,15040,2101,4780000,4359,1,23,15940.00,14140.00,11950000000,300
22787503301679573,IRO1ROOI0001,كروي,توسعه‌ معادن‌ روي‌ ايران‌,120347,25700,25380,25580,626,3413862,86640977450,24900,25700,26270,1132,965580,3657,1,13,27840.00,24700.00,2413950000,300
22811176775480091,IRO1MKBT0001,اخابر,مخابرات ايران,120503,6830,6940,6840,1335,14532893,101191080630,6810,7100,6810,6,17621145,4321,1,64,7210.00,6410.00,60000000000,300
22839330962768817,IRT3SMIF0001,آتيمس,صندوق س.آرمان آتيه درخشان مس-س,114129,199359,198579,196520,18,20369,4044855590,196509,199359,199105,,1,2406,2,68,219015.00,179195.00,1000000000,305
22903901709044823,IRO1RTIR0001,ختراك,ريخته‌گري‌ تراكتورسازي‌ ايران‌,120427,6020,6090,5950,753,10270229,62517069180,5900,6190,5900,744,2542373,3214,1,34,6190.00,5610.00,1826000000,300
22941065011246116,IRO3TBSZ0001,كپرور,فرآوري زغال سنگ پروده طبس,120435,10690,10450,10350,219,597140,6240813840,10220,10800,10400,1392,1,3336,2,10,10920.00,9880.00,1710000000,303
22950683624908253,IRO7PTOP0001,نتوس,پشم‌ بافي‌ توس,120433,10000,9760,9580,229,783781,7643047970,9550,10070,9790,94,1021451,2890,4,17,10080.00,9500.00,276893969,309
22956708386610464,IRO7KHDP0001,خودكفا,اقتصادي و خودكفايي آزادگان,120432,6420,6380,6360,986,6756884,43086103430,6340,6500,6360,210,3000000,4356,4,42,6550.00,6170.00,7500000000,309
23049019886587905,IRO7KHEP0001,خفولا,خدمات فني فولاد يزد,120330,19850,19800,19870,368,1243527,24627989630,19210,20170,19640,158,509165,3485,4,74,20220.00,19060.00,150000000,309
23086515493897579,IRO1LKGH0001,ولغدر,ليزينگ‌خودروغدير,120502,9190,9360,9350,344,2393527,22404071670,8900,9370,8840,394,1696833,3100,1,58,9370.00,8310.00,530000000,300
23175320865252772,IRO7SALP0001,وسالت,بانك قرض الحسنه رسالت,120337,18720,18720,18720,32,112812,2111840640,18720,18720,18180,7317,1,4569,4,57,18720.00,17640.00,1940838000,309
23214828924506640,IRO1BARZ0001,پكرمان,گروه‌ صنعتي‌ بارز,115643,15150,15260,15000,114,524695,7948223730,15000,15400,15380,563,1010600,2939,1,25,16140.00,14620.00,2526500000,300
23269285154135003,IRO7JAIP0001,جوين,كشت و صنعت جوين,115509,5080,5050,5040,526,9175380,46297107210,5040,5140,5190,633,2982096,3567,4,01,5340.00,5040.00,7455240000,309
23293437377896568,IRO1SADR0001,تاصيكو,سرمايه گذاري صدرتامين,120447,10710,10490,10450,1094,14151864,148428408210,10430,10710,10970,887,10938924,3053,1,13,11510.00,10430.00,31000000000,300
23353689102956991,IRO1DKSR0001,دكوثر,داروسازي‌ كوثر,120243,2831,2901,2847,196,2081825,6018350864,2810,2958,2907,17,5159959,3179,1,43,3081.00,2733.00,1700000000,300
23441366113375722,IRO1PASN0001,پارسان,گسترش نفت و گاز پارسيان,120450,30120,29910,28920,1676,2144538,62845302750,28920,30350,30650,1649,3915171,3590,1,44,32480.00,28820.00,40500000000,300
23600798892801694,IRO3CHRZ0001,قچار,فراوردههاي غذايي وقند چهارمحال,120452,12540,12700,12650,1287,12380196,157188495510,12540,12890,12630,479,1187649,4123,2,38,13260.00,12000.00,2455960000,303
23837844039713715,IRO1NASI0001,كفرا,فراورده‌ هاي‌ نسوزايران‌,120246,8740,8710,8460,195,776263,6699468540,8400,9000,8780,842,1708428,2766,1,54,9210.00,8350.00,2000000000,300
23838634016123354,IRO1IAGM0001,مرقام,ايران‌ارقام‌,120427,9640,9770,9850,854,4379584,42797035650,9580,10060,10080,-1035,1488095,3622,1,72,10580.00,9580.00,500000000,300
23843877872814145,IRO7ATAP0001,وامين,س. امين توان آفرين ساز,120135,11450,11400,11450,54,166627,1904222490,11400,11460,11400,1147,4000000,2557,4,56,11740.00,11060.00,10000000000,309
23891830829322971,IRO7KBLP0001,بايكا,كارخانجات كابلسازي ‌ايران‌,120032,15650,16130,15650,6,2691,42114150,15650,15650,16130,115,619963,2968,4,31,16610.00,15650.00,504734248,309
23936607891892333,IRO1OFST0001,چافست,افست‌,120420,5640,5520,5500,284,3180737,17553609400,5440,5700,5640,311,2659574,3338,1,22,5920.00,5360.00,1930000000,300
24079409192818584,IRO1DRKH0001,پدرخش,درخشان‌ تهران‌,120501,6680,6670,6760,282,1252774,8419410460,6550,6900,6610,173,2269289,3318,1,25,6940.00,6280.00,428400000,300
24212636157410845,IRO7ARNP0001,وآرين,شركت توسعه اقتصادي آرين,115341,1342,1371,1342,65,2054638,2757324196,1342,1342,1383,32,7230658,3326,4,56,1424.00,1342.00,4000000000,309
24254843881948059,IRO1KSKA0001,چكاوه,صنايع‌كاغذسازي‌كاوه‌,120451,7450,7090,7050,859,7622910,54018244230,7050,7460,7420,470,2021563,3517,1,21,7790.00,7050.00,700000000,300
24303422207378456,IRO1KLBR0001,غالبر,لبنيات‌ كالبر,120417,9600,9930,9750,320,687008,6842759730,9600,10140,9900,466,1515152,3035,1,42,10390.00,9410.00,462000000,300
24644999329120295,IRO3ASKZ0001,وملل,اعتباري ملل,120416,6380,6340,6280,392,2950551,18646167900,6200,6400,6380,-938,4000000,2737,2,57,6690.00,6070.00,10000000000,303
24651394045981418,IRT1TRAZ0001,تاراز,صندوق س آواي تاراز زاگرس-سهام,61031,0,11600,11600,0,0,0,0,0,11600,,1,1769,1,68,12760.00,10440.00,100000000,305
24662567615903665,IRO7SNAP0001,وسنا,سرمايه گذاري نيروگاهي ايران,120453,9580,9810,9560,33,168114,1607203840,9560,9580,9850,-123,1383443,2709,4,56,10140.00,9560.00,3458607000,309
24785665268004766,IRO3PIVZ0001,وپويا,سرمايه گذاري پويا,120433,2362,2348,2302,818,4329335,10122406693,2300,2390,2368,500,6334460,3238,2,56,2510.00,2226.00,7000000000,303
24807173016704795,IRO7CBBP0001,سباقر,سيمان باقران,120338,13500,13410,13380,159,943736,12654947560,13380,13510,13790,1732,725164,3177,4,53,14200.00,13380.00,600000000,309
24869832924911721,IRT3MAOF0001,آساميد,صندوق س.مشترك آسمان اميد -د,120435,15145,15145,15146,367,7745676,117311626437,15145,15147,15127,,1,2014,2,68,16639.00,13615.00,100000000,305
25001509088465005,IRO1SINA0001,كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,120318,47050,46810,45950,841,666536,31199395050,45830,47800,48590,4310,308705,3573,1,49,51500.00,45680.00,529550000,300
25180702353416009,IRO3DKHZ0001,زدشت,كشت و صنعت دشت خرم دره,120444,20000,21150,21400,276,570882,12076944900,20000,21600,21050,0,712590,3535,2,01,22300.00,19800.00,690000000,303
25215182208950217,IRO3HORZ0001,وهور,مديريت انرژي اميد  تابان هور,120058,1390,1410,1383,337,6458372,8928264014,1368,1413,1419,44,26470514,2405,2,40,1489.00,1349.00,66176283000,303
25244329144808274,IRO1PKLJ0001,فارس,صنايع پتروشيمي خليج فارس,120505,8500,8520,8520,2037,16117064,137293899260,8400,8600,8530,753,14067995,4139,1,44,8950.00,8110.00,489500000000,300
25286509736208688,IRO1LAMI0001,فلامي,لاميران‌,120354,21000,20670,20040,567,1285961,26575055920,19810,21300,20500,1212,731707,3569,1,28,21520.00,19480.00,200000000,300
25336820825905643,IRO1NIKI0001,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,120501,9110,9170,9120,164,952949,8691871610,9020,9280,9180,1885,7000000,3020,1,39,9730.00,8630.00,17500000000,300
25357135030606405,IRO1TNOV0001,تنوين,تامين سرمايه نوين,120444,4670,4654,4640,190,1762513,8227661151,4510,4700,4650,624,8000000,2801,1,67,4882.00,4418.00,20000000000,300
25417476013479486,IRO3SRBZ0001,ساروج,بين المللي ساروج بوشهر,120249,17720,18140,18160,270,1448824,26286367780,17720,18160,17300,,862069,4614,2,53,18160.00,16440.00,1340000000,303
25559236668122210,IRTKROBA0001,كهربا,صندوق س.پشتوانه سكه طلا كهربا,120504,13649,13626,13570,21,47275,644191916,13511,13650,13660,,1,1039,7,68,15026.00,12294.00,300000000,380
25631699615003698,IRO7BEGP0001,كهرام,توليدي گرانيت بهسرام,102701,61600,62850,61600,1,90,5544000,61600,61600,62850,-1233,79555,2601,4,49,64100.00,61600.00,75000000,309
26014913469567886,IRO1GDIR0001,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,120456,14520,14110,14040,1727,14997782,211615920190,14010,14520,14550,2217,8247423,3995,1,39,15420.00,13680.00,72000000000,300
26025177574491991,IRO7LIAZ0001,شليا,شركت مواد ويژه ليا,93306,30100,30850,30100,3,50175,1510267500,30100,30100,31000,-65,322581,2574,4,54,31900.00,30100.00,80820000,309
26259366519412975,IRO3ZMMZ0001,زشگزا,شير و گوشت زاگرس شهركرد,120422,6000,5970,5900,231,1206542,7230369200,5890,6100,5940,0,2525253,3559,2,01,6290.00,5590.00,960000000,303
26543014712914772,IRO3MIHZ0001,ميهن,بيمه ميهن,120452,3160,3290,3225,205,2804277,9268180408,3160,3350,3266,-870,4592775,3333,2,66,3429.00,3103.00,1500000000,303
26547785441834730,IRO3SAAZ0001,زشريف,كشت وصنعت شريف آباد,120351,3511,3531,3480,419,4605235,16260283810,3410,3648,3599,319,4167825,3309,2,01,3814.00,3384.00,2404787000,303
26780282166315918,IRT3SOVF0001,ثبات,صندوق س. ثبات ويستا -د,120410,11817,11816,11816,214,6346796,74995350069,11816,11817,11796,,1,2116,2,68,12975.00,10617.00,4000000000,305
