0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
14231831499205396,IRO1SSNR0001,سنير,سيمان‌ سفيد ني‌ريز,122109,33240,31190,30890,1358,2090316,65191433250,30890,33240,32510,1343,461396,3351,1,53,34130.00,30890.00,230000000,300
14312030900097668,IRO3PGPZ0001,غگلپا,شير پاستوريزه پگاه گلپايگان,122049,46000,45600,46050,356,291326,13332332150,44500,46500,44450,2808,337458,2800,2,42,47100.00,41800.00,169000000,303
14398278072324784,IRO1GHEG0001,قهكمت,قندهكمتان‌,121629,7520,7650,7360,126,581527,4348007480,7360,7700,7730,721,1940492,2851,1,38,8110.00,7350.00,2845343000,300
14617104402836487,IRO1SEIL0001,سيلام,سيمان‌ ايلام‌,122118,7600,7640,7580,194,4000897,30554244050,7580,8060,7970,346,1882058,2867,1,53,8360.00,7580.00,1200000000,300
14744445176220774,IRO1BEKA0001,ثبهساز,بهساز كاشانه تهران,122116,1500,1500,1486,1540,8364485,12548905171,1471,1534,1498,234,10013351,3210,1,70,1572.00,1424.00,20130787000,300
14800142337291217,IRO3FAYZ0001,فولاي,صنايع فولاد آلياژي يزد,122040,10500,10080,9980,724,4469287,45028073610,9980,10500,10360,1294,1,3785,2,27,10980.00,9740.00,560000000,303
14916489896692147,IRO3MAHZ0001,زملارد,كشاورزي و دامپروري ملارد شير,122104,13580,12900,12780,1543,2171142,28004573530,12780,13580,13450,0,1115242,3097,2,01,14120.00,12780.00,800000000,303
14957056743925737,IRO1LENT0001,خلنت,لنت‌ ترمزايران‌,121639,33960,34510,34600,433,574618,19827861290,33500,34600,32960,1372,455097,2945,1,34,34600.00,31320.00,300000000,300
14985138705106402,IRO7THDP0001,دتهران‌,داروسازي‌ تهران‌ دارو,61130,0,18983,18983,0,0,0,0,0,18983,3954,1,1556,4,43,19360.00,18610.00,60000000,309
15039949673085566,IRO1AYEG0001,پرديس,سرمايه گذاري پرديس,122057,2961,2981,2921,343,4440404,13233380125,2920,3020,2984,890,5026810,2689,1,56,3163.00,2805.00,2300000000,300
15124889255100138,IRT3VC010001,رويش,ص.س.جسورانه رويش لوتوس,61133,0,1960215,1960215,0,0,0,0,0,1960215,,1,1761,2,68,2156236.00,1764194.00,500000,305
15259343650667588,IRO1GGAZ0001,قزوين,كارخانجات‌ قند قزوين‌,121922,4960,4915,4830,208,1091545,5335351585,4801,5081,4930,544,3042596,2742,1,38,5176.00,4684.00,2069445000,300
15282093177363578,IRO7OECP0001,شساخت,مهندسي و ساختمان صنايع نفت,121807,47200,47850,47300,159,303133,14275062250,46850,47900,48150,2798,1007617,2900,4,11,49550.00,46750.00,2519041764,309
15451317146134956,IRT1OMEL0001,افق ملت,صندوق س در سهام افق ملت,121239,158270,155900,154800,52,146856,22894974620,154800,158270,158270,,1,2194,1,68,174090.00,142450.00,50000000,305
15472396110662150,IRO1SKER0001,سكرما,سيمان‌ كرمان‌,121652,13410,13450,13000,112,341926,4551741020,13000,13720,13510,1850,1110289,4603,1,53,14320.00,12700.00,1500000000,300
15494954332657697,IRT1HOMA0001,هماي,صندوق س هماي آگاه-ثابت,122118,10023,10024,10023,3981,101964014,1022063998574,10022,10024,10013,,1,2143,1,68,11014.00,9012.00,4000000000,305
15521712617204216,IRO1SFKZ0001,سفارس,سيمان فارس و خوزستان,122057,19420,18580,18490,873,4187446,77812754660,18300,19420,19290,3539,2250000,4471,1,53,20440.00,18140.00,5625000000,300
15726796686853780,IRO3OSHZ0001,ثعمرا,عمران و توسعه شاهد,122043,7470,7500,7320,665,4801227,36026210990,7280,8000,7740,1005,1937985,3487,2,70,8200.00,7280.00,1300000000,303
15917865009187760,IRO3IOMZ0001,ماديرا,صنايع ماديران,122120,3167,3166,3120,1424,18240039,57743969617,3085,3202,3050,138,1,3761,2,26,3202.00,2898.00,14200000000,303
15930821245168534,IRO7KACP0001,سكارون,سيمان كارون,122018,46800,46200,46900,127,102745,4818520500,46800,46900,45550,2137,219539,2849,4,53,46900.00,44200.00,208833333,309
15949743338644220,IRO1SURO0001,ساروم,سيمان‌اروميه‌,122001,30780,29160,29300,601,1937674,56504691380,28890,31450,30730,4499,488122,3408,1,53,32570.00,28890.00,1000000000,300
16040900750729921,IRT3KAAF0001,كامياب,صندوق س. كامياب آشنا-د,122013,12341,12341,12340,734,18633663,229952006017,12340,12341,12327,,1,1732,2,68,13559.00,11095.00,400000000,305
16056283141617755,IRT1KRIN0001,كارين,صندوق س نگين سامان-ثابت,121845,10023,10023,10025,299,6917250,69328835984,10022,10026,10007,,1,1792,1,68,11007.00,9007.00,6000000000,305
16315910303613772,IRO7IKDP0001,خاور,ايران خودرو ديزل,122120,1791,1761,1791,369,14784263,26478615033,1791,1791,1739,166,34544340,5196,4,34,1791.00,1687.00,86360849000,309
16369313804633525,IRO1HJPT0001,حپترو,حمل و نقل پتروشيمي( سهامي عام,122049,33980,36080,36580,686,2296017,82842169640,33310,36590,34850,252,430416,3318,1,60,36590.00,33110.00,200000000,300
16405556680571453,IRO1KCHI0001,كخاك,صنايع‌خاك‌چيني‌ايران‌,121731,13960,13660,13360,236,697793,9330426650,13250,13960,13940,1262,1400000,2852,1,54,14630.00,13250.00,3500000000,300
16410724132711490,IRO3GFRZ0001,غفارس,شير پاستوريزه پگاه فارس,122002,5420,5550,5520,166,1299514,7212761050,5390,5650,5420,159,1,2741,2,42,5690.00,5150.00,1159804916,303
16422980660132735,IRO3LPCZ0001,لطيف,محصولات كاغذي لطيف,122112,40450,39650,39750,730,295119,11705366900,39300,40450,39650,4179,1,3092,2,21,41600.00,37700.00,200000000,303
16553062355259729,IRO7MILP0001,بميلا,توسعه بازرگاني آهن وفولادميلاد,121912,12840,12810,12790,293,6928723,88732969580,12790,13450,13180,-66,758726,3006,4,46,13570.00,12790.00,1135000000,309
16693610252404739,IRO3SLVZ0001,ثالوند,سرمايه گذاري مسكن الوند,122051,6860,7190,7200,680,8451261,60778280620,6860,7200,6800,493,1,3114,2,70,7200.00,6400.00,800000000,303
16959429956899455,IRO1AMLH0001,شاملا,معدني‌ املاح‌  ايران‌,122036,10800,10510,10430,375,1317514,13822483610,10420,10800,10960,1380,1368613,2832,1,44,11500.00,10420.00,2700000000,300
17059960254855208,IRO1BENN0001,غبهنوش,بهنوش‌ ايران‌,122102,58850,57990,58100,183,194629,11287988230,57700,58850,57970,3598,258755,2964,1,42,60860.00,55080.00,360000000,300
17226661368470120,IRT1SEPR0001,سپر,صندوق س سپر سرمايه بيدار- ثابت,122116,14774,14775,14775,220,4243598,62701206180,14774,14777,14763,,1,1753,1,68,16239.00,13287.00,1500000000,305
17269972595370241,IRO7ATSP0001,وآتوس,س.آرين توسكا قيمت اسمي 350ريال,120823,24150,24800,24150,8,16672,402628800,24150,24150,24850,40,300000,2271,4,56,25550.00,24150.00,60000000,309
17284166795866794,IRO7VHYP0001,واحيا,م .صنايع و معادن احياء سپاهان,122035,20050,19950,19900,569,10496165,209531267250,19900,20500,20500,1325,3200000,3147,4,56,21100.00,19900.00,8000000000,309
17330546482145553,IRO1MHKM0001,خمهر,مهركام‌پارس‌,122106,1885,1946,1900,956,27759701,54017025061,1885,1980,1891,70,7932311,3172,1,34,1985.00,1797.00,6627718566,300
17528249960294496,IRO1TMEL0001,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,122029,4235,4229,4225,200,1244364,5254174835,4200,4300,4233,1509,3543586,4462,1,56,4486.00,3980.00,8000000000,300
17617474823279712,IRO3ASPZ0001,آ س پ,آ.س.پ,122034,4970,5290,5320,930,10970657,58061228690,4970,5320,5020,82,1,3409,2,70,5320.00,4720.00,1000000000,303
17758788623651072,IRT3VC020001,آتي1,ص.س.ج. يكم آرمان آتي,61133,0,2000000,2000000,0,0,0,0,0,2000000,,1,1519,2,68,2200000.00,1800000.00,100000,305
17800036702302776,IRO1BSTE0001,ثاخت,بين‌المللي‌توسعه‌ساختمان,122100,2630,2635,2585,2429,69364466,182766794772,2556,2670,2543,212,5898545,4211,1,70,2670.00,2416.00,9000000000,300
17834623106317041,IRO1MNSR0001,خنصير,مهندسي‌نصيرماشين‌,122100,14500,14350,14180,1208,5540798,79514431620,13850,14600,13960,233,1074499,3724,1,34,14650.00,13270.00,1230524420,300
17914401175772326,IRT1AHRM0001,اهرم,صندوق س سهامي كاريزما- اهرمي,122054,12410,12350,12150,754,8249026,101900642570,12150,12720,12510,,1,2741,1,68,13760.00,11260.00,1000000000,305
17933573078185644,IRO7BHEP0001,آينده,بازرگاني آينده سازان بهشت پارس,121202,13810,14190,13810,21,74602,1030253620,13810,13810,14230,2089,702741,3011,4,01,14650.00,13810.00,417831000,309
17939384202383793,IRO3CGRZ0001,ثغرب,شركت سرمايه گذاري مسكن شمالغرب,121942,7300,7530,7500,689,7320229,55100736170,7290,7610,7180,179,1,3429,2,70,7610.00,6750.00,1200000000,303
18004480270695404,IRO1ALMR0001,فمراد,آلومراد,122056,39400,39390,39400,853,2605084,102615792350,38600,39400,37530,970,399680,4576,1,27,39400.00,35660.00,200000000,300
18007109712724189,IRT3AVAF0001,آوا,صندوق س.سهام آواي معيار-س,120412,8123,8291,8310,90,392425,3253724876,8123,8350,8239,,1,2284,2,68,9062.00,7416.00,100000000,305
18027801615184692,IRO1CHML0001,كچاد,معدني‌وصنعتي‌چادرملو,122103,15700,15810,15570,949,2765917,43352819000,15500,15890,15890,2057,7551919,3499,1,13,16840.00,14940.00,119000000000,300
18063426072758458,IRO1SBAH0001,وبهمن,سرمايه‌گذاري‌بهمن‌,121942,15500,15190,15240,227,413283,6259938100,14730,15690,15220,2305,1100000,2660,1,56,16130.00,14310.00,2750000000,300
18093681647131179,IRO3DTDZ0001,دتوليد,داروسازي توليد دارو,122111,8310,7980,8000,389,2567967,20482663270,7850,8310,8120,49,1,2907,2,43,8600.00,7640.00,850000000,303
18303237082155264,IRO1FTIR0001,دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,121406,17370,16690,16770,115,307689,5222619600,16400,17370,16550,2289,906344,2999,1,43,17370.00,15730.00,1400000000,300
18401147983387689,IRO1MINO0001,غپينو,پارس‌ مينو,122117,2337,2311,2279,818,15647397,36160119972,2255,2419,2315,129,6479482,3514,1,42,2453.00,2177.00,9000000000,300
18568733593280948,IRO1TOOM0001,ثاميد,توسعه و عمران اميد,122114,1530,1531,1535,1757,15941127,24406238957,1505,1559,1520,472,14126800,3315,1,70,1596.00,1444.00,35317000000,300
18599703143458101,IRO1OMID0001,اميد,تامين سرمايه اميد,122052,5700,5700,5720,110,1529647,8722777300,5700,5730,5700,326,6080000,2751,1,67,5980.00,5420.00,15200000000,300
18865325633315847,IRT1KATM0001,خاتم,صندوق س خاتم ايساتيس پويا-ثابت,121947,13761,13761,13762,183,4741415,65248525161,13760,13762,13748,,1,1799,1,68,15122.00,12374.00,500000000,305
18883380772506226,IRO3ZNDZ0001,ثرود,سرمايه‌گذاري مسكن زاينده رود,122058,7860,7740,7680,923,5966849,46156180160,7500,8100,7970,447,1,3768,2,70,8440.00,7500.00,500000000,303
18919451747622263,IRT3VC110001,ويسرو,ص.ج.سرو رشد پايداريكم 20%تاديه,61133,0,200000,200000,0,0,0,0,0,200000,,1,1544,2,68,220000.00,192000.00,1600000,305
19040514831923530,IRO1NORI0001,نوري,پتروشيمي نوري,122115,116900,117700,117020,3559,2307134,271543158300,115710,118390,118180,14616,846167,6324,1,44,124080.00,112280.00,9000000000,300
19257295292088310,IRO1INDM0001,خكمك,كمك‌فنرايندامين‌,121910,19240,19360,19310,318,824625,15961369990,19010,19600,18990,8,789889,3299,1,34,19930.00,18050.00,320857300,300
19298748452450329,IRO1TRIR0001,تايرا,تراكتورسازي‌ايران‌,122113,17410,17470,17200,181,552629,9703554900,17130,18000,17410,2030,1280000,3079,1,29,18450.00,16370.00,3200000000,300
19310456400689867,IRO7IEIP0001,خبازرس,بازرسي مهندسي و صنعتي ايران,122107,15820,15500,15820,52,194450,3076199000,15820,15820,15360,259,651042,3254,4,71,15820.00,14900.00,150000000,309
19348717261145458,IRO3HAIZ0001,وهامون,سرمايه گذاري هامون صبا,122052,1864,1834,1816,1001,4385372,8042239341,1812,1869,1835,599,1,2781,2,56,1945.00,1725.00,5000000000,303
19367527798307032,IRO7ALTP0001,فالوم,آلومتك‌,121905,14440,14060,13900,205,756945,10646336290,13800,14440,14140,448,707214,2880,4,27,14560.00,13720.00,750000000,309
19471788163911687,IRO1NSPS0001,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,122054,4448,4704,4690,792,19123058,89954409262,4448,4731,4506,487,3328895,3303,1,54,4731.00,4281.00,1619519000,300
19839750988634567,IRO7KARP0001,وآفري,بيمه كارآفرين,121126,3620,3715,3620,45,404509,1484075969,3610,3721,3721,347,3801600,2359,4,66,3832.00,3610.00,9504000000,309
20024911381434086,IRO1KIMI0001,دكيمي,كيميدارو,121629,20000,20580,20580,165,663075,13674780760,20000,21000,20250,2625,740741,2617,1,43,21460.00,19040.00,576000000,300
20034264486679145,IRO7SASP0001,سجام,مجتمع سيمان غرب آسيا,121943,2260,2260,2266,249,3673152,8291976731,2221,2315,2272,123,4401409,3057,4,53,2340.00,2204.00,6668943950,309
20411759370751096,IRO1KNRZ0001,كنور,توسعه معدني و صنعتي صبانور,122100,18160,18190,18190,509,4706344,85620953210,18000,18570,18150,2196,5108409,3255,1,13,19050.00,17250.00,12771022000,300
20487994977117557,IRO1SHAD0001,غشهد,شهد ايران ‌,122116,5560,5460,5380,256,1484937,8094690440,5220,5560,5460,623,2747253,2948,1,42,5730.00,5190.00,819175360,300
20560887114747719,IRO1PSER0001,كسرام,پارس‌ سرام‌,122056,6500,6620,6600,501,4390391,29076337310,6450,6690,6380,59,2351097,3354,1,54,6690.00,6070.00,981249156,300
20562694899904339,IRO1PRDZ0001,شپديس,پتروشيمي پرديس,122047,165990,162090,158800,2005,528848,85432274590,158550,165990,165990,28070,602446,3663,1,44,175940.00,156040.00,6000000000,300
20865316761157979,IRO1MARK0001,فاراك,ماشين‌ سازي‌ اراك‌,122115,1452,1472,1454,1167,45289175,66648240609,1450,1500,1469,88,10211028,4773,1,28,1542.00,1396.00,20637727632,300
20926459161497908,IRO3PMTZ0001,ثتران,سرمايه گذاري مسكن تهران,121941,2980,2965,2910,377,5036286,14930290116,2910,3020,2882,160,1,3102,2,70,3026.00,2738.00,1800000000,303
20946530370469828,IRO1LZIN0001,وليز,ليزينگ‌ايران‌,122116,1476,1536,1571,309,5991299,9231384499,1476,1600,1528,-203,9816754,2830,1,58,1604.00,1452.00,4000000000,300
20966291817819448,IRO7LSDP0001,فسديد,لوله‌وتجهيزات‌ سديد - ورشكسته,115751,55250,54950,55250,15,20352,1124448000,55250,55250,54750,-10614,45663,2603,4,27,55250.00,54250.00,97800000,309
21096748051392414,IRO3GHIZ0001,سغدير,توسعه سرمايه و صنعت غدير,121756,15780,15260,15230,125,727087,11110959330,15210,15800,15230,1182,1340000,2518,2,53,15990.00,14470.00,3350000000,303
21432551703060846,IRO3RPAZ0001,حآفرين,ريل پرداز نو آفرين,122108,3700,3594,3520,182,2018721,7254590848,3511,3700,3614,443,1,2775,2,60,3794.00,3434.00,7428000000,303
21772258644715569,IRO1PGDR0001,شغدير,پتروشيمي غدير,122109,81070,78840,77680,1449,1023960,80724269610,77200,81080,81190,15189,520000,3761,1,44,85240.00,77140.00,1300000000,300
22002589755112021,IRT3IBEF0001,رماس,صندوق س.راهبرد ممتازابن سينا-س,122119,10050,10471,10380,64,170714,1787525875,10050,10674,10618,,1,1676,2,68,11679.00,9557.00,100000000,305
22086876724551482,IRO1MOTJ0001,بموتو,موتوژن‌,122106,3099,3006,3014,2263,29590686,88949523306,2965,3149,3154,378,5715360,3982,1,31,3343.00,2965.00,14288400000,300
22087269603540841,IRO1BPST0001,وپست,پست بانك ايران,122113,4200,4397,4444,1760,62172396,273368909359,4140,4454,4242,738,6556334,3742,1,57,4454.00,4030.00,16390836000,300
22255783119783047,IRO1DRZK0001,درازك,دارويي‌ رازك‌,122034,15350,15370,14710,91,591168,8949205940,14590,15350,15750,1475,952381,3975,1,43,16110.00,14590.00,2100000000,300
22260326095996531,IRO1HTOK0001,حتوكا,حمل‌ونقل‌توكا,122018,20000,20290,20250,330,1535990,31169363370,19620,20630,19660,1620,762970,3390,1,60,20640.00,18680.00,330000000,300
22275596386264204,IRO3BKSZ0001,كوثر,بيمه كوثر,122056,4178,4146,4090,522,7707145,31952547451,4043,4199,4007,463,6754013,3131,2,66,4207.00,3807.00,16885030620,303
22276798221643766,IRO7PGOP0001,تفارس,تامين سرمايه خليج فارس,122121,5110,5180,5250,8853,161487226,836718180480,4970,5250,5099,55,2000000,5357,4,67,5250.00,4950.00,5000000000,309
22299894048845903,IRO1GCOZ0001,غگل,گلوكوزان‌,122013,5280,5270,5180,2383,23330162,122840751960,5150,5400,5210,370,2879079,5155,1,42,5470.00,4950.00,6106824000,300
22308305646551497,IRO7TPOP0001,تپولا,مهندسي مرآت پولاد,121827,12020,12280,11990,126,161402,1961803820,11960,12400,12320,-301,629850,2719,4,74,12680.00,11960.00,125970000,309
22382156782768756,IRO1KGND0001,بكام,كارخانجات توليدي شهيد قندي,122108,1847,1844,1848,1368,38173887,70382368661,1777,1851,1747,40,8586148,3391,1,31,1851.00,1643.00,10040103639,300
22427604495160869,IRO7NMTP0001,تمحركه,ماشين سازي نيرو محركه,110947,13340,13600,13340,6,10105,134800700,13340,13340,13610,-119,367377,2420,4,29,13880.00,13340.00,121843000,309
22490169030401337,IRO3ANIZ0001,وآوا,سرمايه گذاري آوا نوين,122015,2621,2508,2490,410,4068756,10206317857,2453,2621,2583,-543,1,2941,2,56,2737.00,2429.00,1320000000,303
22560050433388046,IRO1PTAP0001,تاپيكو,س. نفت و گاز و پتروشيمي تأمين,122117,16670,16280,16040,923,5199084,83772389680,15990,16670,16710,1934,7181329,4096,1,44,17540.00,15880.00,81500000000,300
22667016906590506,IRO1NBEH0001,شبهرن,نفت‌ بهران‌,122100,15000,14990,14780,595,2769095,41425546130,14750,15150,15040,2101,4780000,4245,1,23,15940.00,14140.00,11950000000,300
22787503301679573,IRO1ROOI0001,كروي,توسعه‌ معادن‌ روي‌ ايران‌,122110,25700,25380,25350,649,3487190,88501450540,24900,25700,26270,1132,965580,3539,1,13,27840.00,24700.00,2413950000,300
22811176775480091,IRO1MKBT0001,اخابر,مخابرات ايران,122110,6830,6930,6810,1537,19047640,131920490130,6800,7100,6810,6,17621145,4049,1,64,7210.00,6410.00,60000000000,300
22839330962768817,IRT3SMIF0001,آتيمس,صندوق س.آرمان آتيه درخشان مس-س,121929,199359,198197,196509,20,24985,4951941186,196509,199359,199105,,1,2241,2,68,219015.00,179195.00,1000000000,305
22903901709044823,IRO1RTIR0001,ختراك,ريخته‌گري‌ تراكتورسازي‌ ايران‌,122110,6020,6050,5900,871,12258469,74157954430,5800,6190,5900,744,2542373,2908,1,34,6190.00,5610.00,1826000000,300
22941065011246116,IRO3TBSZ0001,كپرور,فرآوري زغال سنگ پروده طبس,121632,10690,10450,10350,234,636401,6650820140,10220,10800,10400,1392,1,3103,2,10,10920.00,9880.00,1710000000,303
22950683624908253,IRO7PTOP0001,نتوس,پشم‌ بافي‌ توس,122028,10000,9760,9620,237,794600,7747250650,9550,10070,9790,94,1021451,2749,4,17,10080.00,9500.00,276893969,309
22956708386610464,IRO7KHDP0001,خودكفا,اقتصادي و خودكفايي آزادگان,122047,6420,6370,6370,1115,8262606,52652707280,6330,6500,6360,210,3000000,4086,4,42,6550.00,6170.00,7500000000,309
23049019886587905,IRO7KHEP0001,خفولا,خدمات فني فولاد يزد,121715,19850,19800,19510,395,1306192,25862384640,19210,20170,19640,158,509165,3332,4,74,20220.00,19060.00,150000000,309
23086515493897579,IRO1LKGH0001,ولغدر,ليزينگ‌خودروغدير,122029,0,9360,9340,361,2434301,22785233680,8900,9370,8840,394,1696833,3004,1,58,9370.00,8310.00,530000000,300
23175320865252772,IRO7SALP0001,وسالت,بانك قرض الحسنه رسالت,121507,18720,18720,18720,34,118158,2211917760,18720,18720,18180,7317,1,4144,4,57,18720.00,17640.00,1940838000,309
23214828924506640,IRO1BARZ0001,پكرمان,گروه‌ صنعتي‌ بارز,121954,15150,15110,15000,146,838999,12630994810,14740,15400,15380,563,1010600,2614,1,25,16140.00,14620.00,2526500000,300
23269285154135003,IRO7JAIP0001,جوين,كشت و صنعت جوين,121855,5080,5050,5040,537,9395366,47405836650,5040,5140,5190,633,2982096,3216,4,01,5340.00,5040.00,7455240000,309
23293437377896568,IRO1SADR0001,تاصيكو,سرمايه گذاري صدرتامين,122109,10710,10470,10430,1329,21814349,228360282320,10430,10710,10970,887,10938924,2962,1,13,11510.00,10430.00,31000000000,300
23353689102956991,IRO1DKSR0001,دكوثر,داروسازي‌ كوثر,121724,2831,2899,2847,217,2216799,6402496101,2810,2958,2907,17,5159959,3029,1,43,3081.00,2733.00,1700000000,300
23441366113375722,IRO1PASN0001,پارسان,گسترش نفت و گاز پارسيان,122111,30120,29840,28850,1773,2302522,67409266040,28850,30350,30650,1649,3915171,3211,1,44,32480.00,28820.00,40500000000,300
23600798892801694,IRO3CHRZ0001,قچار,فراوردههاي غذايي وقند چهارمحال,122117,12540,12690,12710,1400,13063399,165834954300,12540,12890,12630,479,1187649,3636,2,38,13260.00,12000.00,2455960000,303
23837844039713715,IRO1NASI0001,كفرا,فراورده‌ هاي‌ نسوزايران‌,122111,8740,8710,8550,208,791196,6827270760,8400,9000,8780,842,1708428,2723,1,54,9210.00,8350.00,2000000000,300
23838634016123354,IRO1IAGM0001,مرقام,ايران‌ارقام‌,122104,9640,9790,9840,931,4953919,48504377660,9580,10060,10080,-1035,1488095,3716,1,72,10580.00,9580.00,500000000,300
23843877872814145,IRO7ATAP0001,وامين,س. امين توان آفرين ساز,121827,11450,11400,11400,63,180406,2061979440,11400,11460,11400,1147,4000000,2418,4,56,11740.00,11060.00,10000000000,309
23891830829322971,IRO7KBLP0001,بايكا,كارخانجات كابلسازي ‌ايران‌,121916,15650,16130,15650,7,3341,52286650,15650,15650,16130,115,619963,2655,4,31,16610.00,15650.00,504734248,309
23936607891892333,IRO1OFST0001,چافست,افست‌,122113,5640,5520,5490,323,3456211,19068875750,5440,5700,5640,311,2659574,3178,1,22,5920.00,5360.00,1930000000,300
24079409192818584,IRO1DRKH0001,پدرخش,درخشان‌ تهران‌,122106,6680,6680,6810,300,1338169,8998959100,6550,6900,6610,173,2269289,3744,1,25,6940.00,6280.00,428400000,300
24212636157410845,IRO7ARNP0001,وآرين,شركت توسعه اقتصادي آرين,121750,1342,1371,1342,67,2069751,2777605842,1342,1342,1383,32,7230658,3005,4,56,1424.00,1342.00,4000000000,309
24254843881948059,IRO1KSKA0001,چكاوه,صنايع‌كاغذسازي‌كاوه‌,122105,7450,7090,7190,895,7947967,56326790050,7050,7460,7420,470,2021563,3224,1,21,7790.00,7050.00,700000000,300
24303422207378456,IRO1KLBR0001,غالبر,لبنيات‌ كالبر,121843,9600,9920,9780,349,743338,7391858220,9600,10140,9900,466,1515152,2946,1,42,10390.00,9410.00,462000000,300
24644999329120295,IRO3ASKZ0001,وملل,اعتباري ملل,122118,6380,6300,6250,480,3840111,24178795600,6100,6400,6380,-938,4000000,2714,2,57,6690.00,6070.00,10000000000,303
24651394045981418,IRT1TRAZ0001,تاراز,صندوق س آواي تاراز زاگرس-سهام,121111,11540,11540,11540,9,900000,10386000000,11540,11540,11600,,1,1610,1,68,12760.00,10440.00,100000000,305
24662567615903665,IRO7SNAP0001,وسنا,سرمايه گذاري نيروگاهي ايران,120905,9580,9810,9560,35,170614,1631103840,9560,9580,9850,-123,1383443,2623,4,56,10140.00,9560.00,3458607000,309
24785665268004766,IRO3PIVZ0001,وپويا,سرمايه گذاري پويا,122120,2362,2342,2280,913,4826775,11263987753,2280,2390,2368,500,6334460,2976,2,56,2510.00,2226.00,7000000000,303
24807173016704795,IRO7CBBP0001,سباقر,سيمان باقران,121631,13500,13410,13380,169,988165,13249466580,13380,13510,13790,1732,725164,3103,4,53,14200.00,13380.00,600000000,309
24869832924911721,IRT3MAOF0001,آساميد,صندوق س.مشترك آسمان اميد -د,121758,15145,15145,15146,382,7957033,120512713865,15145,15147,15127,,1,1805,2,68,16639.00,13615.00,100000000,305
25001509088465005,IRO1SINA0001,كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,122035,47050,46780,46000,877,700461,32765248670,45830,47800,48590,4310,308705,3175,1,49,51500.00,45680.00,529550000,300
25180702353416009,IRO3DKHZ0001,زدشت,كشت و صنعت دشت خرم دره,122103,20000,21150,21350,305,602206,12748341100,20000,21600,21050,0,712590,3210,2,01,22300.00,19800.00,690000000,303
25215182208950217,IRO3HORZ0001,وهور,مديريت انرژي اميد  تابان هور,122038,1390,1409,1372,371,6909012,9547388024,1368,1413,1419,44,26470514,3082,2,40,1489.00,1349.00,66176283000,303
25244329144808274,IRO1PKLJ0001,فارس,صنايع پتروشيمي خليج فارس,122115,8500,8510,8410,2131,16837595,143354428890,8400,8600,8530,753,14067995,3844,1,44,8950.00,8110.00,489500000000,300
25286509736208688,IRO1LAMI0001,فلامي,لاميران‌,122106,21000,20630,19900,607,1360620,28063648260,19810,21300,20500,1212,731707,3361,1,28,21520.00,19480.00,200000000,300
25336820825905643,IRO1NIKI0001,ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,122113,9110,9170,9090,202,1138594,10380591830,9020,9280,9180,1885,7000000,2832,1,39,9730.00,8630.00,17500000000,300
25357135030606405,IRO1TNOV0001,تنوين,تامين سرمايه نوين,121622,4670,4654,4620,200,1793523,8371097451,4510,4700,4650,624,8000000,2857,1,67,4882.00,4418.00,20000000000,300
25417476013479486,IRO3SRBZ0001,ساروج,بين المللي ساروج بوشهر,122110,17720,18140,18160,305,1571852,28520210560,17720,18160,17300,,862069,4202,2,53,18160.00,16440.00,1340000000,303
25559236668122210,IRTKROBA0001,كهربا,صندوق س.پشتوانه سكه طلا كهربا,122036,13649,13566,13284,39,67509,915858971,13284,13650,13660,,1,872,7,68,15026.00,12294.00,300000000,380
25631699615003698,IRO7BEGP0001,كهرام,توليدي گرانيت بهسرام,102701,61600,62850,61600,1,90,5544000,61600,61600,62850,-1233,79555,2449,4,49,64100.00,61600.00,75000000,309
26014913469567886,IRO1GDIR0001,وغدير,سرمايه‌گذاري‌غدير(هلدينگ‌,122109,14520,14110,14110,1822,15462890,218170827390,14010,14520,14550,2217,8247423,3565,1,39,15420.00,13680.00,72000000000,300
26025177574491991,IRO7LIAZ0001,شليا,شركت مواد ويژه ليا,93306,30100,30850,30100,3,50175,1510267500,30100,30100,31000,-65,322581,2890,4,54,31900.00,30100.00,80820000,309
26259366519412975,IRO3ZMMZ0001,زشگزا,شير و گوشت زاگرس شهركرد,122119,6000,5960,5870,260,1297105,7763496400,5860,6100,5940,0,2525253,3126,2,01,6290.00,5590.00,960000000,303
26543014712914772,IRO3MIHZ0001,ميهن,بيمه ميهن,122038,3160,3279,3248,233,4896387,16055794008,3160,3350,3266,-870,4592775,2997,2,66,3429.00,3103.00,1500000000,303
26547785441834730,IRO3SAAZ0001,زشريف,كشت وصنعت شريف آباد,122030,3511,3527,3497,458,5044735,17791091450,3410,3648,3599,319,4167825,2844,2,01,3814.00,3384.00,2404787000,303
26780282166315918,IRT3SOVF0001,ثبات,صندوق س. ثبات ويستا -د,122057,11817,11816,11816,222,6477010,76533976907,11816,11817,11796,,1,1795,2,68,12975.00,10617.00,4000000000,305
26824673819862694,IRO1BHMN0001,خبهمن,گروه‌بهمن‌,122114,1802,1835,1816,3151,104701021,192113853839,1800,1862,1787,49,53855187,4404,1,34,1894.00,1680.00,134637967000,300
